codigo sampler,Matriz,SubMatriz,granulometría - micrometro,grasa - nmr,humedad - determinador halogeno,limite de fluidez  anton paar,viscosidad plastica  anton paar,"('acidez', '135')","('acidez', '154')","('acidez', '155')","('acidez', '160')","('acidez', '179')","('amargor', '135')","('amargor', '154')","('amargor', '155')","('amargor', '160')","('amargor', '179')","('aroma', '135')","('aroma', '154')","('aroma', '155')","('aroma', '160')","('aroma', '179')","('astringencia', '135')","('astringencia', '154')","('astringencia', '155')","('astringencia', '160')","('astringencia', '179')","('dulce', '135')","('dulce', '154')","('dulce', '155')","('dulce', '160')","('dulce', '179')","('velocidad fusion', '135')","('velocidad fusion', '154')","('velocidad fusion', '155')","('velocidad fusion', '160')","('velocidad fusion', '179')",Relev aroma-135,Relev aroma-154,Relev aroma-155,Relev aroma-160,Relev aroma-179,Relev dulce-135,Relev dulce-154,Relev dulce-155,Relev dulce-160,Relev dulce-179,Relev amargor-135,Relev amargor-154,Relev amargor-155,Relev amargor-160,Relev amargor-179,Relev acidez-135,Relev acidez-154,Relev acidez-155,Relev acidez-160,Relev acidez-179,Relev astringencia-135,Relev astringencia-154,Relev astringencia-155,Relev astringencia-160,Relev astringencia-179,Relev velocidad fusion-135,Relev velocidad fusion-154,Relev velocidad fusion-155,Relev velocidad fusion-160,Relev velocidad fusion-179
D11222546,Chocolate,Chocolate Oscuro / Dark Chocolate,13.0,33.2645,0.22,17.923,1.8474,,,,,2.5,,,,,4.0,,,,,4.0,,,,,4.0,,,,,3.5,,,,,5.0,0.1997477169182403,0.1997477169182403,0.1997477169182403,0.1997477169182403,0.2010091323270388,0.1994270660087128,0.1994270660087128,0.1994270660087128,0.1994270660087128,0.20229173596514885,0.19956134820271587,0.19956134820271587,0.19956134820271587,0.19956134820271587,0.20175460718913654,0.19999566048666445,0.19999566048666445,0.19999566048666445,0.19999566048666445,0.2000173580533422,0.19970254129707127,0.19970254129707127,0.19970254129707127,0.19970254129707127,0.2011898348117148,0.19959133333784274,0.19959133333784274,0.19959133333784274,0.19959133333784274,0.2016346666486292
D11231016,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,34.925,0.25,16.939,1.2439,,,1.0,0.0,,,,5.0,3.0,,,,5.0,2.0,,,,1.0,2.0,,,,5.0,5.0,,,,5.0,4.0,,0.1934723115287709,0.1934723115287709,0.20068515284724114,0.21889791256644608,0.1934723115287709,0.19135537502799396,0.19135537502799396,0.20632569290865052,0.2196081820073677,0.19135537502799396,0.19141842647306095,0.19141842647306095,0.20343103079206576,0.22231368978875146,0.19141842647306095,0.1898275153719944,0.1898275153719944,0.20225594128824445,0.2282615125957722,0.1898275153719944,0.18895541341927463,0.18895541341927463,0.20149112043091372,0.23164263931126242,0.18895541341927463,0.190219071895083,0.190219071895083,0.21001454624025226,0.21932823807449883,0.190219071895083
D11231018,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,45.5283,0.27,4.8689,1.2472,,,1.0,1.0,,,,7.0,5.0,,,,5.0,2.0,,,,2.0,4.0,,,,3.0,2.0,,,,5.0,4.0,,0.18975606887867372,0.18975606887867372,0.22034377179347783,0.21038802157050093,0.18975606887867372,0.18651258877444024,0.18651258877444024,0.22715806369013916,0.2133041699865401,0.18651258877444024,0.18456095960460073,0.18456095960460073,0.222870382699776,0.22344673848642166,0.18456095960460073,0.18496821023283855,0.18496821023283855,0.2212062581147203,0.22388911118676394,0.18496821023283855,0.18014574822999543,0.18014574822999543,0.23087717737086202,0.22868557793915173,0.18014574822999543,0.18152559825388054,0.18152559825388054,0.2360698797611078,0.21935332547725064,0.18152559825388054
D11231019,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,48.1804,0.12,3.4533,0.8827,,,,,3.0,,,,,5.0,,,,,5.0,,,,,4.5,,,,,2.0,,,,,3.0,0.19185050345705587,0.19185050345705587,0.19185050345705587,0.19185050345705587,0.23259798617177652,0.19180949966720737,0.19180949966720737,0.19180949966720737,0.19180949966720737,0.23276200133117061,0.1883455984198725,0.1883455984198725,0.1883455984198725,0.1883455984198725,0.24661760632050997,0.18527563469100003,0.18527563469100003,0.18527563469100003,0.18527563469100003,0.25889746123599994,0.185073759046902,0.185073759046902,0.185073759046902,0.185073759046902,0.25970496381239205,0.19287897177764962,0.19287897177764962,0.19287897177764962,0.19287897177764962,0.22848411288940149
D11231020,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,45.2688,0.3,5.7167,1.2306,,,2.0,0.0,2.0,,,7.0,5.0,5.0,,,4.0,2.0,6.0,,,3.0,3.0,3.0,,,3.0,2.0,3.0,,,5.0,5.0,4.0,0.17824131956089026,0.17824131956089026,0.2375554057361271,0.1983466149421376,0.20761534019995478,0.17392299141529388,0.17392299141529388,0.24874918377184,0.20134161123219005,0.20206322216538206,0.16936743373285665,0.16936743373285665,0.25101676631979425,0.20972508901075587,0.20052327720373664,0.16862529150019565,0.16862529150019565,0.24592452274040652,0.20570097772496265,0.2111239165342397,0.1604479814393283,0.1604479814393283,0.26952716377798297,0.20663705694876983,0.2029398163945907,0.1605733495122865,0.1605733495122865,0.2663107328888906,0.20480182029670638,0.20774074778983004
D11231023,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,43.84,0.12,3.2009,0.7784,,,1.0,1.0,2.0,,,6.0,5.0,4.0,,,5.0,2.0,6.0,,,2.0,3.0,3.0,,,4.0,3.0,3.0,,,6.0,5.0,4.0,0.17336055697112948,0.17336055697112948,0.22856804501244812,0.19709952786986246,0.22761131317543046,0.17187742885047352,0.17187742885047352,0.2303888594441203,0.19896878521615402,0.2268874976387786,0.16527545570430208,0.16527545570430208,0.2413787359376526,0.19227802284611142,0.2357923298076318,0.161696045428805,0.161696045428805,0.24230052060291468,0.18948220982518776,0.24482517871428763,0.1550953357678898,0.1550953357678898,0.25903113773089,0.18350060169163998,0.24727758904169053,0.17015657457349834,0.17015657457349834,0.2425800550633032,0.1980834143873789,0.21902338140232136
D11231732,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,42.79,0.14,4.0537,0.9572,,,,,1.0,,,,,4.0,,,,,6.0,,,,,4.0,,,,,2.5,,,,,3.0,0.19274127737202598,0.19274127737202598,0.19274127737202598,0.19274127737202598,0.2290348905118961,0.19275695200332757,0.19275695200332757,0.19275695200332757,0.19275695200332757,0.22897219198668967,0.19063204829523583,0.19063204829523583,0.19063204829523583,0.19063204829523583,0.2374718068190566,0.18851220215604036,0.18851220215604036,0.18851220215604036,0.18851220215604036,0.24595119137583854,0.18691794232531544,0.18691794232531544,0.18691794232531544,0.18691794232531544,0.25232823069873817,0.19405546939655335,0.19405546939655335,0.19405546939655335,0.19405546939655335,0.2237781224137865
D12210333,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,28.7361,0.37,27.6332,3.8137,2.0,,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,6.0,,4.0,5.0,4.0,0.0,,2.0,2.5,3.0,6.0,,6.0,2.5,1.5,6.5,,6.0,6.0,4.0,0.3020519150135477,0.15316471823547717,0.20507705640955762,0.1557210058728162,0.18398530446860123,0.3180478998759878,0.1438144600631669,0.21265144596594987,0.14838354417520624,0.1771026499196893,0.27715169824758273,0.14015995623530111,0.2523650362665942,0.14848384857103256,0.18183946067948933,0.2984588371178548,0.13369438569480516,0.24427949466810206,0.13726627966952662,0.18630100284971132,0.2838939448150149,0.12583241107576293,0.2753063848246516,0.13112766643685267,0.18383959284771803,0.3095778023669674,0.12954733175420308,0.23157462561746184,0.15225220295996328,0.17704803730140448
D12210339,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,47.1719,0.35,4.5606,1.0674,2.0,,1.0,1.0,1.5,6.0,,7.0,4.5,4.0,7.0,,5.0,5.0,5.0,0.0,,5.0,5.0,3.0,6.5,,3.0,0.0,1.0,6.5,,6.0,6.0,4.0,0.181900699037473,0.16950434190672067,0.2649604800110256,0.17441116914037294,0.20922330990440777,0.1859138220330379,0.16378786456964958,0.2728334536088956,0.17151291745937344,0.2059519423290434,0.1687849429193125,0.15347478024539818,0.3083089934101253,0.16792090070790133,0.2015103827172628,0.17352877366278205,0.15116800353673143,0.30695511113724594,0.16128439175292641,0.20706371991031405,0.14951047538820483,0.13901520193527309,0.3521199243936737,0.1530689782322219,0.2062854200506265,0.16771016514992695,0.13729019792229136,0.3281823428476049,0.16105980163836908,0.20575749244180783
D12210340,Chocolate,Chocolate Oscuro / Dark Chocolate,30.0,44.4011,0.29,32.7581,0.3811,0.0,,1.0,0.5,1.0,5.5,,7.0,5.0,2.0,6.5,,4.0,4.5,5.0,2.0,,5.0,4.0,2.0,6.0,,4.0,1.5,1.0,6.5,,6.0,6.5,4.0,0.19539194347230052,0.18165299984670602,0.22763249258836712,0.18536388209759247,0.20995868199503384,0.19711437392957312,0.17863868850691353,0.22877423620511794,0.183470387436636,0.21200231392175947,0.18718834820562144,0.17363222373535805,0.24662478197327323,0.18204376792743196,0.2105108781583153,0.1919654674729707,0.17220835623465502,0.2472299359743541,0.1815288702201976,0.20706737009782253,0.17925690973720107,0.1676681043758418,0.2585179062507204,0.17850326641244094,0.21605381322379572,0.19185847858140723,0.16691421631028247,0.24274944008263374,0.17888208950950835,0.21959577551616824
D12210740,Chocolate,Chocolate Oscuro / Dark Chocolate,30.0,30.1342,0.24,7.2854,1.099,3.0,0.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,3.0,6.0,7.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,6.0,4.0,5.0,3.0,3.0,6.5,5.0,5.0,5.0,5.0,0.2159360618377244,0.19901816933982866,0.194494008330875,0.19132591752512498,0.1992258429664471,0.21504420318480727,0.19865090635031887,0.19727948467033052,0.189878594272797,0.1991468115217464,0.21854086476430765,0.19591480852148563,0.1969778292316795,0.18830053846330097,0.20026595901922625,0.2206876234062894,0.19329465727889622,0.19847452827402773,0.18932055068041923,0.19822264036036735,0.23294003153728934,0.19186961586323054,0.19227960655704784,0.18530105922907594,0.19760968681335622,0.22790333483142095,0.1903378618092216,0.1972558528126998,0.18640611329292614,0.19809683725373137
D12210741,Chocolate,Chocolate Oscuro / Dark Chocolate,30.0,30.1579,0.27,7.2854,1.0799,3.0,0.0,2.0,1.0,1.0,6.5,5.0,5.0,3.5,3.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,4.0,2.5,2.0,6.0,4.0,5.0,2.5,2.5,6.0,5.0,5.0,6.0,4.0,0.22942003589974982,0.18390504877441088,0.19933301726881417,0.18407599107409717,0.20326590698292793,0.2290661603817029,0.18140952755490403,0.20612101877167135,0.18131198724871797,0.2020913060430039,0.23018037575854722,0.17788633928291378,0.20843383142456948,0.1793150815762504,0.20418437195771919,0.2364952119938092,0.17274093007044605,0.20967477333333268,0.17921561414169068,0.20187347046072138,0.25242729510685225,0.16872196636496978,0.20377986457158376,0.17330233526917818,0.20176853868741595,0.2478221309032741,0.17021422599038508,0.2048317934171789,0.17650164911895802,0.20063020057020395
D12210962,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,44.1843,0.33,9.7158,2.2106,,0.0,2.0,1.0,2.0,,6.0,7.0,5.5,4.0,,7.0,5.0,4.0,3.0,,4.0,4.0,5.0,3.0,,1.0,4.0,1.5,2.0,,5.0,6.0,5.5,4.0,0.1656120867489882,0.20200124580524978,0.2467629443126151,0.18093141855984402,0.20469230457330287,0.16046398477081603,0.1956667091511989,0.2622266092922041,0.18213753429806695,0.19950516248771402,0.15296547125525106,0.18879530527596936,0.276145078990425,0.18518719940935977,0.19690694506899487,0.14980445455754215,0.19609668756371593,0.2696959180398943,0.17639743548837233,0.20800550435047535,0.13909110697176152,0.1864932817989435,0.30365509819554287,0.17306388122769056,0.19769663180606162,0.1390676039592241,0.1907450468720735,0.2918787804370987,0.17949695154531298,0.19881161718629067
D12211062,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,32.4595,0.26,19.192,2.4935,,0.0,1.0,0.0,2.0,,5.0,5.0,3.0,2.0,,6.0,4.0,4.0,4.0,,3.0,4.0,2.0,2.0,,2.0,5.0,2.0,2.5,,5.0,6.0,5.5,4.0,0.1889939741985855,0.18930126781095444,0.19734025567007357,0.2248574724402108,0.19950702988017574,0.18581958029288426,0.186152718291003,0.20348854630743507,0.22916830177780284,0.1953708533308749,0.18517220963433306,0.1854748071353219,0.20074998985056086,0.2315026981805845,0.19710029519919972,0.18346576837136627,0.18346652694280652,0.19873513441589044,0.22821721117228264,0.20611535909765427,0.18260894167268776,0.18262467705200622,0.2011855181597736,0.2365746773410391,0.1970061857744933,0.18302977588413877,0.18309011131272548,0.205237902622841,0.2327213845438234,0.19592082563647129
D12221796,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,42.248,0.14,7.1755,0.8244,,,,,2.0,,,,,4.5,,,,,5.0,,,,,3.0,,,,,2.0,,,,,4.0,0.19054188930121832,0.19054188930121832,0.19054188930121832,0.19054188930121832,0.23783244279512686,0.1902867517850062,0.1902867517850062,0.1902867517850062,0.1902867517850062,0.23885299285997505,0.18788955218232442,0.18788955218232442,0.18788955218232442,0.18788955218232442,0.24844179127070234,0.18663179077750566,0.18663179077750566,0.18663179077750566,0.18663179077750566,0.2534728368899773,0.1834017681131644,0.1834017681131644,0.1834017681131644,0.1834017681131644,0.2663929275473424,0.19176993285726524,0.19176993285726524,0.19176993285726524,0.19176993285726524,0.23292026857093903
D12221797,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,42.702,0.19,6.9484,1.2505,,,,,2.5,,,,,5.0,,,,,5.0,,,,,3.0,,,,,2.0,,,,,4.0,0.1987790618836616,0.1987790618836616,0.1987790618836616,0.1987790618836616,0.2048837524653536,0.19863437483016189,0.19863437483016189,0.19863437483016189,0.19863437483016189,0.20546250067935248,0.19825982487470858,0.19825982487470858,0.19825982487470858,0.19825982487470858,0.20696070050116566,0.19845187751420781,0.19845187751420781,0.19845187751420781,0.19845187751420781,0.2061924899431687,0.1975368234301801,0.1975368234301801,0.1975368234301801,0.1975368234301801,0.20985270627927977,0.19945039768001988,0.19945039768001988,0.19945039768001988,0.19945039768001988,0.20219840927992053
D12221798,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,34.9854,0.14,23.54,2.0078,,,,,2.0,,,,,5.0,,,,,5.0,,,,,3.0,,,,,3.0,,,,,4.0,0.1902532761171156,0.1902532761171156,0.1902532761171156,0.1902532761171156,0.23898689553153757,0.1911010098081679,0.1911010098081679,0.1911010098081679,0.1911010098081679,0.2355959607673284,0.18960902830334772,0.18960902830334772,0.18960902830334772,0.18960902830334772,0.2415638867866092,0.1893346506424645,0.1893346506424645,0.1893346506424645,0.1893346506424645,0.24266139743014195,0.18507382843357087,0.18507382843357087,0.18507382843357087,0.18507382843357087,0.25970468626571647,0.19090085207294988,0.19090085207294988,0.19090085207294988,0.19090085207294988,0.23639659170820063
D12221799,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,36.1733,0.19,10.696,1.2805,,,,,2.0,,,,,4.0,,,,,5.0,,,,,3.0,,,,,3.0,,,,,4.0,0.19872051999454615,0.19872051999454615,0.19872051999454615,0.19872051999454615,0.2051179200218154,0.19859072100807248,0.19859072100807248,0.19859072100807248,0.19859072100807248,0.20563711596771,0.19849598509294247,0.19849598509294247,0.19849598509294247,0.19849598509294247,0.20601605962823008,0.19886870791734584,0.19886870791734584,0.19886870791734584,0.19886870791734584,0.20452516833061662,0.1976188321899505,0.1976188321899505,0.1976188321899505,0.1976188321899505,0.2095246712401979,0.19907801381435797,0.19907801381435797,0.19907801381435797,0.19907801381435797,0.20368794474256813
D12222052,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,40.238,0.24,12.371,1.8476,,,2.0,2.0,3.0,,,6.5,5.0,5.0,,,5.0,2.5,5.0,,,3.0,3.0,4.0,,,4.0,3.0,2.0,,,6.0,6.0,5.0,0.19326524223584335,0.19326524223584335,0.1972574845993861,0.2192126320596615,0.19699939886926565,0.1914945991762899,0.1914945991762899,0.20103524825004915,0.22131528706565348,0.19466026633171754,0.19128199052747544,0.19128199052747544,0.19643042679612024,0.22628129739465305,0.1947242947542759,0.18938978601701234,0.18938978601701234,0.19450142028130885,0.2302455528732629,0.1964734548114036,0.18826706110331343,0.18826706110331343,0.19387989551142906,0.23763210742726518,0.191953874854679,0.190057953163733,0.190057953163733,0.2026472024501256,0.21948710583964137,0.19774978538276713
D12222053,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,46.6016,0.17,4.8779,0.8177,,,1.0,1.0,2.0,,,6.0,6.5,7.0,,,5.0,3.0,7.0,,,2.5,3.5,5.0,,,4.0,3.0,2.0,,,6.0,6.0,4.0,0.1940040281639838,0.1940040281639838,0.20742838911634018,0.19425486502069483,0.21030868953499743,0.19408550310142986,0.19408550310142986,0.2054752453402152,0.19440499414677267,0.21194875431015234,0.19121293317967616,0.19121293317967616,0.2115836302187997,0.1912198440679596,0.21477065935388845,0.19092110850967808,0.19092110850967808,0.21211612441301453,0.19096570407413574,0.2150759544934935,0.1888688785549505,0.1888688785549505,0.21536795374087636,0.18889401895230137,0.21800027019692128,0.19483087679461117,0.19483087679461117,0.20982200274517446,0.19508340816299918,0.20543283550260402
D12222391,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,34.0202,0.13,14.155,1.3753,,,1.0,1.0,,,,5.0,3.0,,,,4.0,3.0,,,,1.0,2.0,,,,5.0,4.0,,,,6.0,7.0,,0.18154460616920412,0.18154460616920412,0.26947725738138706,0.18588892411100047,0.18154460616920412,0.18215454110058804,0.18215454110058804,0.2670585264154034,0.1864778502828326,0.18215454110058804,0.1779372213896024,0.1779372213896024,0.27826450680191583,0.18792382902927707,0.1779372213896024,0.17714964545372872,0.17714964545372872,0.2793961427815735,0.1891549208572404,0.17714964545372872,0.1701790563074221,0.1701790563074221,0.30826919720292073,0.1811936338748129,0.1701790563074221,0.18304384146212518,0.18304384146212518,0.26017135696652466,0.19069711864709973,0.18304384146212518
D12222392,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,41.568,0.1,9.6433,1.6834,,,,1.0,,,,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,7.0,,0.19126592573453707,0.19126592573453707,0.19126592573453707,0.2349362970618516,0.19126592573453707,0.19057809288242727,0.19057809288242727,0.19057809288242727,0.23768762847029082,0.19057809288242727,0.18855444212966682,0.18855444212966682,0.18855444212966682,0.24578223148133288,0.18855444212966682,0.18768021973409135,0.18768021973409135,0.18768021973409135,0.24927912106363462,0.18768021973409135,0.18663788033438974,0.18663788033438974,0.18663788033438974,0.25344847866244097,0.18663788033438974,0.1896882107590719,0.1896882107590719,0.1896882107590719,0.2412471569637123,0.1896882107590719
D12222393,Chocolate,Chocolate Oscuro / Dark Chocolate,32.0,46.0212,0.08,4.5777,0.9109,,,,1.0,,,,,4.0,,,,,2.0,,,,,2.0,,,,,3.0,,,,,6.0,,0.16722442817056749,0.16722442817056749,0.16722442817056749,0.33110228731773006,0.16722442817056749,0.1618165670370217,0.1618165670370217,0.1618165670370217,0.35273373185191303,0.1618165670370217,0.1599515366803699,0.1599515366803699,0.1599515366803699,0.36019385327852027,0.1599515366803699,0.1635193193744355,0.1635193193744355,0.1635193193744355,0.3459227225022579,0.1635193193744355,0.14898426789143956,0.14898426789143956,0.14898426789143956,0.40406292843424174,0.14898426789143956,0.1658129750142659,0.1658129750142659,0.1658129750142659,0.33674809994293636,0.1658129750142659
D12222394,Chocolate,Chocolate de Avena,22.0,30.5354,0.12,21.245,1.8775,,,,0.0,,,,,1.0,,,,,2.0,,,,,1.0,,,,,5.0,,,,,6.0,,0.1967926176012765,0.1967926176012765,0.1967926176012765,0.21282952959489398,0.1967926176012765,0.19674915574379973,0.19674915574379973,0.19674915574379973,0.2130033770248011,0.19674915574379973,0.19350674790412242,0.19350674790412242,0.19350674790412242,0.2259730083835103,0.19350674790412242,0.19336358313311333,0.19336358313311333,0.19336358313311333,0.22654566746754676,0.19336358313311333,0.19233470665410957,0.19233470665410957,0.19233470665410957,0.23066117338356162,0.19233470665410957,0.1954917139278627,0.1954917139278627,0.1954917139278627,0.2180331442885492,0.1954917139278627
D12222396,Chocolate,Chocolate Oscuro / Dark Chocolate,30.0,26.8152,0.08,41.563,7.3389,,,,0.0,,,,,5.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,6.0,,0.17793377598381663,0.17793377598381663,0.17793377598381663,0.2882648960647335,0.17793377598381663,0.17779348168294598,0.17779348168294598,0.17779348168294598,0.288826073268216,0.17779348168294598,0.16525773825623663,0.16525773825623663,0.16525773825623663,0.3389690469750535,0.16525773825623663,0.16764973486622167,0.16764973486622167,0.16764973486622167,0.3294010605351133,0.16764973486622167,0.15308131066815162,0.15308131066815162,0.15308131066815162,0.3876747573273936,0.15308131066815162,0.17714060279372487,0.17714060279372487,0.17714060279372487,0.2914375888251005,0.17714060279372487
D12222732,Chocolate,Chocolate Oscuro / Dark Chocolate,26.0,42.9044,0.19,6.1103,1.4074,0.0,,,1.0,,3.0,,,6.0,,6.0,,,3.0,,0.0,,,3.0,,4.0,,,3.0,,5.5,,,7.0,,0.21411584547895698,0.1964702991568236,0.1964702991568236,0.1964732570505723,0.1964702991568236,0.21742890774882687,0.19563376321728163,0.19563376321728163,0.19566980259932823,0.19563376321728163,0.21153223584738323,0.19711533183768368,0.19711533183768368,0.19712176863956565,0.19711533183768368,0.21457223706648768,0.19613656938484558,0.19613656938484558,0.19701805477897566,0.19613656938484558,0.2163282133337273,0.19570832935277138,0.19570832935277138,0.19654679860795862,0.19570832935277138,0.21188210993356635,0.19697709610393346,0.19697709610393346,0.19718660175463318,0.19697709610393346
D12231722,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,41.429,0.23,8.2193,1.143,,,1.0,1.0,2.0,,,6.0,5.0,5.0,,,5.0,3.0,5.0,,,3.0,3.0,4.0,,,4.0,4.0,1.5,,,6.0,6.0,4.0,0.19426061436713116,0.19426061436713116,0.19483075435709157,0.22212840192988328,0.19451961497876274,0.1924270334363407,0.1924270334363407,0.19604291045976832,0.2266497881338452,0.1924532345337051,0.19171098931451078,0.19171098931451078,0.19243525148537646,0.23240654142505812,0.1917362284605438,0.19178904293622484,0.19178904293622484,0.1922647697381036,0.23103559042241995,0.19312155396702682,0.18969388120995911,0.18969388120995911,0.1906399771902591,0.24022599908618203,0.1897462613036406,0.19166517280821932,0.19166517280821932,0.19616801206360762,0.2274862992287773,0.1930153430911765
